0,1
0.5347272,-1.8241631
0.6393477,1.3238782
1.4527047,0.8857621
-0.9681561,-0.7795595
0.011451764,0.27313015
0.5273149,-0.16379973
0.31335375,-0.8008412
-1.0839293,-0.09820967
0.49774122,0.20684506
1.1111902,-1.3227289
-0.5646303,-0.033024773
-0.88123626,-0.17481346
0.7619253,-0.7620999
-0.23294175,0.3708912
-0.668,-0.5120104
1.1623913,-2.130499
1.390349,0.19019803
-0.95005155,-1.3894732
-0.28908324,-0.37863082
0.74438316,-0.09781849
0.8995681,1.0100164
0.07883337,0.32766616
-1.9581821,1.6653916
-0.44427404,0.32520604
0.5484825,-0.5102596
-1.6482152,-0.43410125
-0.13350841,-0.17342421
0.121996656,0.19075295
-0.636545,2.1639264
-0.24642512,-1.067264
-1.1169044,0.7313792
-1.1704707,-1.6461093
0.19520347,-1.2518477
-1.5751944,0.37578988
1.5326135,0.925711
-0.7910237,1.2471089
-0.5769364,1.5319461
-1.1603484,1.2679466
0.084053546,-0.07363312
-0.14284182,-1.3450316
1.144371,1.4521487
-1.8138589,-0.14746727
-0.8755342,-1.0428853
2.4568932,1.1056825
-0.74836767,-0.9425199
-1.020601,-0.19611187
-0.12603539,0.036631614
1.4336749,-0.098776385
-1.0763465,-1.8738533
-0.35743004,0.362119
-0.16306967,0.1430356
0.11636063,1.4957356
-1.5179713,2.0648093
1.1846176,0.70514774
-0.35104626,-0.34256995
0.38510698,0.7910581
1.2350279,-2.4475162
0.49778304,0.81661934
-1.3109785,-1.0414233
-0.11336574,-1.0060425
0.10949648,-0.26255944
0.41413075,-1.2599678
0.9130052,-0.23268233
-1.3759459,-0.14899942
0.5531881,-1.696035
-1.5100127,-0.21841569
1.9844841,-0.7447723
0.6121851,-0.064794146
-0.34295702,-0.59326154
-1.0569675,0.48280096
1.4572005,-0.11835964
-0.52839935,-1.500207
0.34035283,0.7075622
0.8920635,1.9839638
2.0055525,0.70995843
-1.5854138,-0.41743436
-0.9495852,-0.7599184
-2.025245,-0.031149955
0.3919337,1.672072
0.059086308,0.49546042
-0.1924444,-1.8690642
-0.73955286,-0.87812275
1.7900811,0.5293298
1.2971641,-0.033376493
0.32714742,-0.20561394
1.0808097,-1.2165278
-1.1028339,-0.9032259
-0.98328674,0.26795164
1.0217415,0.7935951
0.5170943,0.21477138
-0.113368355,-0.4593416
-0.28617337,-0.19017027
0.026800977,0.7500202
-2.0874436,0.021608848
1.6672722,-0.19466262
0.1884865,0.714981
-0.92072326,-0.9557826
0.032783322,-0.43285978
-0.8715259,1.0147065
2.1583865,-0.9634664
-2.5269535,0.74248517
-0.9362234,-0.46456027
-1.653587,-0.3127974
-0.0629686,0.6415317
-0.11360395,1.4885337
-0.86012375,0.9658656
0.14498669,1.9262621
-0.96029985,-0.33647698
0.7839867,-0.6211007
1.2834961,-0.5576921
-1.0246413,1.0072347
-0.60317725,0.15158771
-1.5314677,-1.0464451
-1.0807964,-0.5165681
-0.39261946,-0.53124374
-0.9427842,1.3516582
0.6339553,-0.80348
-0.5494035,-0.61418056
1.4052631,-1.0287081
-0.66067374,-0.090227395
-0.38760766,-1.2653154
-0.7411136,-0.6509779
1.2762595,2.0111885
0.25456488,-1.0752733
-0.20470469,1.6673483
0.2984049,-0.1466831
0.49395362,0.10986482
-0.8874765,0.3701025
1.5073031,-0.2874893
2.3252945,-1.484285
0.4754168,-0.12447124
0.98681146,-0.92654324
-0.35194474,-0.33244997
0.34072077,1.2567959
0.07374393,0.2565621
-0.5520111,-0.56058544
-1.3238336,-0.9122772
-0.8585485,-1.3796895
1.1358521,-1.6849892
0.47785226,0.53315026
-0.45159262,0.42900464
-0.4126607,1.2327552
-0.5893459,-0.0038731531
-1.2337259,-1.0552036
0.7138046,1.4831434
-0.28527048,-0.97851914
0.24040273,-0.765274
0.16305798,-0.26258555
1.129671,0.3140419
-1.5703952,0.6502271
0.3168319,1.2850165
-1.875229,-1.4140991
-0.47170562,2.006494
0.3284999,-0.0987025
1.54694,-1.1560915
0.07150069,0.5499462
-2.711701,0.737761
-0.6841401,-0.44962105
0.5499478,-0.85203004
-0.7099833,-0.09809457
-0.3466941,1.2645203
-0.14692527,-0.25732014
0.43107158,0.58686614
-1.1326915,1.7364249
-0.13338917,0.22936846
0.97936463,-0.16021888
-0.12838717,-0.67995745
1.099182,-0.3772201
-2.6815243,1.5006052
-0.26078475,0.16795447
-0.10505904,-2.088211
-0.08594191,-0.45075536
1.9179281,-0.18015544
1.8731723,-0.7412452
-0.7686876,-0.3476807
-1.8443083,2.397508
-0.5123196,1.8027773
-0.1440705,-0.5033791
-0.8640711,-0.15567298
0.003511452,0.5228304
2.187549,-1.4959282
-1.9497547,0.5066851
-1.418761,0.08128353
-1.7072433,-0.05530332
0.8427439,-1.4446307
0.6437646,-1.3192638
1.8816373,-0.96647453
1.7256324,-1.6261513
0.19281167,0.16961098
-1.5230222,1.3128493
-0.48983428,0.9165345
-0.6617766,1.5143973
1.2766352,-1.175839
0.32536626,-0.66462344
-1.2851362,0.25691697
0.43725723,-0.51888
1.0653296,0.17787322
-0.5476004,-1.429165
0.73076665,-0.72015256
0.8536132,-0.13360395
-1.7013105,0.9275913
0.41569197,-2.1390636
-0.79391974,-0.8211409
-1.4960018,-0.20148844
-0.29884702,-0.96168035
-0.57011,-0.03370043
-1.458012,0.8619294
1.080365,1.0383921
1.4387044,1.3465583
0.41403988,-0.4706719
0.41406015,-0.7195762
1.163805,-0.7845052
-0.28840563,1.5758594
0.36030617,0.8645771
-0.2806404,0.2892471
-0.18547125,0.4136091
-0.37401897,-1.2560376
1.2305452,-0.38508642
-1.40286,0.2446796
-0.19054434,1.5082629
1.7583781,0.58435875
-0.5580018,-0.07724637
0.16658336,0.67221737
-0.4594567,0.52411336
2.1021502,1.4350668
0.33126935,0.62720305
0.80982447,-0.7989496
0.53143054,-0.25692773
0.66494983,0.22520229
-0.28030202,-0.63233143
0.39266005,1.4553972
0.622192,-0.68403214
-1.0452178,-0.7644017
-0.969886,0.0264334
-1.3462663,1.562
1.5686606,-0.9293013
0.13446017,0.3037793
-0.19708753,0.7810752
-1.2887821,1.1595995
-0.13050565,0.53300923
1.1581776,0.8588468
-1.2856448,0.7132771
-0.105920605,1.2709115
0.6341696,0.04360967
0.6500702,0.09050271
-0.88062096,0.36094898
1.0701436,0.40511876
0.9162285,-0.6328787
0.016167771,1.7183841
1.5908703,0.4675445
-1.0931424,-0.5497259
1.8525519,-0.69443655
-0.1122371,-0.25448862
-1.3564521,0.87361753
0.95047027,-1.455081
0.9951078,-1.1793622
-0.3743421,-0.54065347
1.2549212,-1.1901383
-0.111129716,-1.7803863
-0.6567042,0.046893116
1.4367876,-1.9832671
0.25937214,-0.03014597
1.4448848,-1.325516
0.98997635,-2.5626483
-0.9175654,-0.7590953
0.0040201624,-0.72493374
1.6591412,0.70450264
1.2285668,-1.513325
-0.84652287,0.39862117
-0.10021413,-0.51602596
1.1645604,0.4194009
-1.2283975,-0.6029354
0.38764533,0.977325
-1.358258,-0.7758383
0.63576746,3.1633992
-0.070849,0.64581645
0.14642909,-1.7452437
0.22782756,2.2565854
-0.4278603,0.003923001
0.7893826,0.5907584
-0.026117075,-0.69915736
1.8801864,0.92295986
-1.9285164,-0.64378405
0.6026953,-0.7134258
-0.6226773,-1.4050509
0.54405916,-0.9980037
0.7438297,1.2942564
0.87262374,2.328413
0.5870461,-1.2403994
-1.5344621,0.011878617
0.23232876,-0.69327897
-0.29583868,-0.7940932
1.0075382,-1.1877205
-1.7345653,-3.0163126
0.4665885,0.10589611
-0.076134026,0.44996992
-0.82993305,1.95575
2.5842307,0.5961017
1.6199493,-1.4100213
-0.03474383,-0.35937884
0.7774718,-0.42628238
-0.34173682,-0.98299724
-1.7446339,-1.3501998
0.05172772,-0.5260726
1.8820097,1.3466108
-0.48258063,-1.1390649
0.8461649,-0.47867978
0.39882728,-0.62060463
1.4603403,2.6498594
-0.031147312,-0.027824694
-1.7668338,-0.27284768
0.71933866,2.5269077
-0.12816717,-0.6997346
-0.08516584,-0.0061926693
0.69957936,-0.04532727
-0.31466374,-1.8432646
-0.44424984,0.20536299
-0.12872997,-0.017520212
-0.3663805,1.5020179
0.18443166,1.466731
0.3618076,-0.4355464
0.2301233,-1.2845676
-0.09877263,0.75141317
0.86080927,0.49260262
-0.29175976,-1.0152364
1.7889892,-2.4089174
-0.511912,1.4525944
-1.037266,0.1370264
1.1910517,-1.5115892
-0.43607157,0.18255647
0.38285434,0.0068657575
-2.6304302,3.1067977
1.0074685,-0.8286799
0.8742109,-0.6201495
-0.532802,-1.241655
-0.20840013,0.062130697
1.742662,-1.4775488
-0.07246412,-1.2085571
-0.85338503,-0.38315526
0.4391883,0.11440101
0.4819331,0.7839393
-0.7190956,1.0452132
0.86689746,-1.544718
-0.6552381,0.8316128
-0.3647661,0.29611316
0.40242225,-0.3612259
-0.72979265,0.6588021
-0.2084916,0.780334
-0.06250336,-0.86081856
2.4002666,2.9538765
1.7237551,-0.7526917
0.34227598,0.3633479
-0.70740414,0.11438247
-0.11278073,-0.8075465
-0.093743496,-1.9151397
1.430079,-1.6705388
1.2057649,1.2218946
-0.7121878,0.7416101
0.69423896,0.34129983
0.65870327,-0.12928705
0.4709298,1.0402483
0.13764599,0.61415255
0.13691069,-0.21200101
0.13723171,1.099606
1.1782881,0.22268857
0.1773019,-0.086513005
-1.2836187,-1.489391
0.5491582,0.14396872
-0.7481224,-0.30585575
1.2559663,0.19730943
1.9906323,1.6338003
0.7999297,0.70731145
-1.1696748,0.07409567
-1.2129366,-1.410205
0.9191222,-0.6344473
1.644689,-1.0447222
0.075336136,-0.6678703
0.18579312,-0.3239259
-0.1338456,0.8405121
0.4166967,1.3559366
0.028110925,-0.9862353
0.7276759,0.094569616
-2.2587461,-1.727697
-1.4878076,1.1862587
1.6715117,1.4100596
-1.0090123,-0.23138215
-1.1346358,0.9121529
-0.50769234,-0.046333626
1.0883178,0.6912927
1.1520534,-0.25982282
0.26015824,1.7614926
1.8665174,-0.16546528
1.5887169,-1.2281141
0.13103043,1.0102245
-0.6786094,0.5771039
-0.40728083,0.067768924
-1.1078013,2.4570458
0.96905375,0.8852153
-0.38894126,-0.8882003
0.97539735,0.33719546
0.29694888,-0.23628268
-1.8746854,0.30546117
-1.1036577,-0.60655326
0.6586936,1.070979
1.2378631,0.09461516
0.11168558,0.035407245
-0.05640158,1.310986
-0.108127564,0.37591237
0.3660771,0.00032588333
-0.026598284,0.7058611
1.2246457,-0.007236203
-2.145879,0.7488749
-0.8389312,-1.6663853
-0.22755602,0.11186002
-1.0761639,-1.2608727
0.5620197,-1.8841968
1.1257809,-1.4526808
-0.46005726,-0.6100975
1.8880752,0.6149196
-1.8770927,1.2889433
-2.0904799,-1.6044915
-1.411789,-1.5357572
-0.26219177,-1.8815272
-0.20748729,1.9960159
-0.6104956,2.0346177
1.2210077,-0.59624445
-1.1513437,0.64709157
-1.0442666,0.58109564
0.7112034,0.8941392
-0.42851093,-0.20855467
1.7217789,-0.06874122
0.42157376,-0.72639275
0.08484933,0.273017
0.58920527,0.049298227
1.406759,-0.5197776
-0.6197449,0.7774964
-1.149971,0.0902716
-0.54204476,0.4282038
-0.6488117,0.3679662
1.0689497,0.626749
1.7092037,-0.59380037
0.1415109,-0.5306293
